4.732165566055414843e+02;0.000000000000000000e+00;2.148958459598799777e+02
0.000000000000000000e+00;4.837252805142607031e+02;1.234739411993485589e+02
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
